# spin-wave spectrum computed from ComputeSpinWave.java code
# computed at : 2015/01/30 23:57:41
# check out https://github.com/Eunsong/SpinDynamicsSimulator for most recent updates
#      k     omega  S[k][w]
  0.3871    3.0500  7.903e-01
  0.3871    3.1000  7.527e-01
  0.3871    3.1500  9.475e-01
  0.3871    3.2000  9.471e-01
  0.3871    3.2500  9.948e-01
  0.3871    3.3000  1.017e+00
  0.3871    3.3500  1.061e+00
  0.3871    3.4000  1.152e+00
  0.3871    3.4500  1.155e+00
  0.3871    3.5000  1.553e+00
  0.3871    3.5500  1.885e+00
  0.3871    3.6000  2.223e+00
  0.3871    3.6500  2.906e+00
  0.3871    3.7000  3.760e+00
  0.3871    3.7500  4.976e+00
  0.3871    3.8000  8.325e+00
  0.3871    3.8500  1.687e+01
  0.3871    3.9000  4.427e+01
  0.3871    3.9500  9.476e+01
  0.3871    4.0000  6.515e+01
  0.3871    4.0500  2.581e+01
  0.3871    4.1000  1.281e+01
  0.3871    4.1500  7.811e+00
  0.3871    4.2000  5.159e+00
  0.3871    4.2500  3.485e+00
  0.3871    4.3000  2.827e+00
  0.3871    4.3500  2.246e+00
  0.3871    4.4000  1.904e+00
  0.3871    4.4500  2.156e+00
  0.3871    4.5000  3.051e+00
  0.3871    4.5500  4.767e+00
  0.3871    4.6000  7.499e+00
  0.3871    4.6500  1.558e+01
  0.3871    4.7000  4.349e+01
  0.3871    4.7500  1.123e+02
  0.3871    4.8000  5.775e+01
  0.3871    4.8500  2.176e+01
  0.3871    4.9000  1.094e+01
  0.3871    4.9500  6.693e+00
  0.3871    5.0000  4.556e+00
  0.3871    5.0500  3.345e+00
  0.3871    5.1000  2.615e+00
  0.3871    5.1500  2.139e+00
  0.3871    5.2000  1.809e+00
  0.3871    5.2500  1.592e+00
  0.3871    5.3000  1.432e+00
  0.3871    5.3500  1.293e+00
  0.3871    5.4000  1.186e+00
  0.3871    5.4500  1.092e+00
  0.3871    5.5000  1.022e+00
  0.3871    5.5500  9.509e-01
  0.3871    5.6000  8.972e-01
  0.3871    5.6500  8.690e-01
  0.3871    5.7000  8.156e-01
  0.3871    5.7500  7.826e-01
  0.3871    5.8000  7.756e-01
  0.3871    5.8500  7.632e-01
  0.3871    5.9000  7.571e-01
  0.3871    5.9500  7.573e-01
  0.3871    6.0000  0.000e+00

  0.4194    0.0000  5.423e-01
  0.4194    0.0500  5.512e-01
  0.4194    0.1000  5.486e-01
  0.4194    0.1500  5.585e-01
  0.4194    0.2000  5.447e-01
  0.4194    0.2500  5.481e-01
  0.4194    0.3000  5.438e-01
  0.4194    0.3500  5.442e-01
  0.4194    0.4000  5.514e-01
  0.4194    0.4500  5.484e-01
  0.4194    0.5000  5.402e-01
  0.4194    0.5500  5.381e-01
  0.4194    0.6000  5.345e-01
  0.4194    0.6500  5.365e-01
  0.4194    0.7000  5.477e-01
  0.4194    0.7500  5.441e-01
  0.4194    0.8000  5.520e-01
  0.4194    0.8500  5.560e-01
  0.4194    0.9000  5.539e-01
  0.4194    0.9500  5.533e-01
  0.4194    1.0000  5.641e-01
  0.4194    1.0500  5.653e-01
  0.4194    1.1000  5.727e-01
  0.4194    1.1500  5.645e-01
  0.4194    1.2000  5.513e-01
  0.4194    1.2500  5.583e-01
  0.4194    1.3000  5.644e-01
  0.4194    1.3500  5.532e-01
  0.4194    1.4000  5.521e-01
  0.4194    1.4500  5.535e-01
  0.4194    1.5000  5.576e-01
  0.4194    1.5500  5.667e-01
  0.4194    1.6000  5.734e-01
  0.4194    1.6500  5.849e-01
  0.4194    1.7000  5.854e-01
  0.4194    1.7500  5.739e-01
  0.4194    1.8000  5.975e-01
  0.4194    1.8500  5.829e-01
  0.4194    1.9000  5.783e-01
  0.4194    1.9500  5.748e-01
  0.4194    2.0000  6.005e-01
  0.4194    2.0500  6.096e-01
  0.4194    2.1000  6.343e-01
  0.4194    2.1500  6.777e-01
  0.4194    2.2000  6.411e-01
  0.4194    2.2500  6.104e-01
  0.4194    2.3000  6.439e-01
  0.4194    2.3500  6.939e-01
  0.4194    2.4000  8.120e-01
  0.4194    2.4500  8.487e-01
  0.4194    2.5000  7.141e-01
  0.4194    2.5500  7.130e-01
  0.4194    2.6000  6.570e-01
  0.4194    2.6500  7.188e-01
  0.4194    2.7000  7.305e-01
  0.4194    2.7500  6.630e-01
  0.4194    2.8000  6.438e-01
  0.4194    2.8500  7.033e-01
  0.4194    2.9000  6.678e-01
  0.4194    2.9500  6.650e-01
  0.4194    3.0000  7.468e-01
  0.4194    3.0500  7.587e-01
  0.4194    3.1000  6.633e-01
  0.4194    3.1500  6.985e-01
  0.4194    3.2000  6.944e-01
  0.4194    3.2500  9.126e-01
  0.4194    3.3000  9.025e-01
  0.4194    3.3500  1.003e+00
  0.4194    3.4000  1.190e+00
  0.4194    3.4500  1.255e+00
  0.4194    3.5000  9.673e-01
  0.4194    3.5500  9.613e-01
  0.4194    3.6000  1.032e+00
  0.4194    3.6500  1.170e+00
  0.4194    3.7000  1.272e+00
  0.4194    3.7500  1.446e+00
  0.4194    3.8000  1.662e+00
  0.4194    3.8500  2.095e+00
  0.4194    3.9000  3.145e+00
  0.4194    3.9500  4.762e+00
  0.4194    4.0000  7.893e+00
  0.4194    4.0500  1.524e+01
  0.4194    4.1000  3.836e+01
  0.4194    4.1500  9.281e+01
  0.4194    4.2000  7.239e+01
  0.4194    4.2500  2.822e+01
  0.4194    4.3000  1.291e+01
  0.4194    4.3500  7.552e+00
  0.4194    4.4000  5.292e+00
  0.4194    4.4500  4.048e+00
  0.4194    4.5000  4.986e+00
  0.4194    4.5500  8.444e+00
  0.4194    4.6000  1.871e+01
  0.4194    4.6500  5.577e+01
  0.4194    4.7000  1.107e+02
  0.4194    4.7500  4.698e+01
  0.4194    4.8000  1.873e+01
  0.4194    4.8500  9.846e+00
  0.4194    4.9000  6.126e+00
  0.4194    4.9500  4.258e+00
  0.4194    5.0000  3.215e+00
  0.4194    5.0500  2.536e+00
  0.4194    5.1000  2.056e+00
  0.4194    5.1500  1.764e+00
  0.4194    5.2000  1.555e+00
  0.4194    5.2500  1.403e+00
  0.4194    5.3000  1.286e+00
  0.4194    5.3500  1.183e+00
  0.4194    5.4000  1.082e+00
  0.4194    5.4500  1.014e+00
  0.4194    5.5000  9.420e-01
  0.4194    5.5500  8.973e-01
  0.4194    5.6000  8.495e-01
  0.4194    5.6500  8.019e-01
  0.4194    5.7000  7.667e-01
  0.4194    5.7500  7.728e-01
  0.4194    5.8000  7.584e-01
  0.4194    5.8500  7.510e-01
  0.4194    5.9000  7.304e-01
  0.4194    5.9500  6.998e-01
  0.4194    6.0000  0.000e+00

  0.4516    0.0000  5.553e-01
  0.4516    0.0500  5.435e-01
  0.4516    0.1000  5.460e-01
  0.4516    0.1500  5.375e-01
  0.4516    0.2000  5.355e-01
  0.4516    0.2500  5.384e-01
  0.4516    0.3000  5.506e-01
  0.4516    0.3500  5.401e-01
  0.4516    0.4000  5.375e-01
  0.4516    0.4500  5.294e-01
  0.4516    0.5000  5.430e-01
  0.4516    0.5500  5.468e-01
  0.4516    0.6000  5.439e-01
  0.4516    0.6500  5.490e-01
  0.4516    0.7000  5.560e-01
  0.4516    0.7500  5.456e-01
  0.4516    0.8000  5.474e-01
  0.4516    0.8500  5.352e-01
  0.4516    0.9000  5.442e-01
  0.4516    0.9500  5.472e-01
  0.4516    1.0000  5.403e-01
  0.4516    1.0500  5.574e-01
  0.4516    1.1000  5.502e-01
  0.4516    1.1500  5.501e-01
  0.4516    1.2000  5.492e-01
  0.4516    1.2500  5.468e-01
  0.4516    1.3000  5.553e-01
  0.4516    1.3500  5.545e-01
  0.4516    1.4000  5.542e-01
  0.4516    1.4500  5.543e-01
  0.4516    1.5000  5.538e-01
  0.4516    1.5500  5.562e-01
  0.4516    1.6000  5.579e-01
  0.4516    1.6500  5.646e-01
  0.4516    1.7000  5.597e-01
  0.4516    1.7500  5.590e-01
  0.4516    1.8000  5.690e-01
  0.4516    1.8500  5.810e-01
  0.4516    1.9000  5.870e-01
  0.4516    1.9500  5.699e-01
  0.4516    2.0000  5.611e-01
  0.4516    2.0500  5.726e-01
  0.4516    2.1000  5.685e-01
  0.4516    2.1500  5.809e-01
  0.4516    2.2000  5.986e-01
  0.4516    2.2500  6.216e-01
  0.4516    2.3000  6.342e-01
  0.4516    2.3500  6.504e-01
  0.4516    2.4000  6.727e-01
  0.4516    2.4500  6.602e-01
  0.4516    2.5000  6.733e-01
  0.4516    2.5500  6.736e-01
  0.4516    2.6000  6.593e-01
  0.4516    2.6500  8.323e-01
  0.4516    2.7000  8.681e-01
  0.4516    2.7500  7.633e-01
  0.4516    2.8000  7.478e-01
  0.4516    2.8500  6.686e-01
  0.4516    2.9000  6.606e-01
  0.4516    2.9500  6.896e-01
  0.4516    3.0000  4.451e-01
  0.4516    3.0500  4.038e-01
  0.4516    3.1000  6.740e-01
  0.4516    3.1500  1.062e+00
  0.4516    3.2000  1.329e+00
  0.4516    3.2500  9.663e-01
  0.4516    3.3000  8.828e-01
  0.4516    3.3500  7.637e-01
  0.4516    3.4000  8.099e-01
  0.4516    3.4500  7.856e-01
  0.4516    3.5000  7.179e-01
  0.4516    3.5500  7.576e-01
  0.4516    3.6000  7.880e-01
  0.4516    3.6500  7.395e-01
  0.4516    3.7000  8.573e-01
  0.4516    3.7500  9.954e-01
  0.4516    3.8000  1.165e+00
  0.4516    3.8500  1.316e+00
  0.4516    3.9000  1.443e+00
  0.4516    3.9500  1.703e+00
  0.4516    4.0000  2.122e+00
  0.4516    4.0500  2.742e+00
  0.4516    4.1000  3.786e+00
  0.4516    4.1500  5.665e+00
  0.4516    4.2000  1.013e+01
  0.4516    4.2500  2.198e+01
  0.4516    4.3000  6.135e+01
  0.4516    4.3500  9.959e+01
  0.4516    4.4000  4.638e+01
  0.4516    4.4500  1.903e+01
  0.4516    4.5000  1.508e+01
  0.4516    4.5500  4.208e+01
  0.4516    4.6000  1.054e+02
  0.4516    4.6500  6.156e+01
  0.4516    4.7000  2.348e+01
  0.4516    4.7500  1.159e+01
  0.4516    4.8000  6.757e+00
  0.4516    4.8500  4.538e+00
  0.4516    4.9000  3.336e+00
  0.4516    4.9500  2.619e+00
  0.4516    5.0000  2.174e+00
  0.4516    5.0500  1.838e+00
  0.4516    5.1000  1.564e+00
  0.4516    5.1500  1.407e+00
  0.4516    5.2000  1.281e+00
  0.4516    5.2500  1.217e+00
  0.4516    5.3000  1.127e+00
  0.4516    5.3500  1.029e+00
  0.4516    5.4000  9.638e-01
  0.4516    5.4500  9.118e-01
  0.4516    5.5000  8.497e-01
  0.4516    5.5500  8.206e-01
  0.4516    5.6000  8.145e-01
  0.4516    5.6500  7.841e-01
  0.4516    5.7000  7.581e-01
  0.4516    5.7500  7.439e-01
  0.4516    5.8000  7.232e-01
  0.4516    5.8500  7.031e-01
  0.4516    5.9000  6.838e-01
  0.4516    5.9500  6.758e-01
  0.4516    6.0000  0.000e+00

  0.4839    0.0000  5.338e-01
  0.4839    0.0500  5.457e-01
  0.4839    0.1000  5.364e-01
  0.4839    0.1500  5.361e-01
  0.4839    0.2000  5.336e-01
  0.4839    0.2500  5.318e-01
  0.4839    0.3000  5.313e-01
  0.4839    0.3500  5.385e-01
  0.4839    0.4000  5.367e-01
  0.4839    0.4500  5.239e-01
  0.4839    0.5000  5.390e-01
  0.4839    0.5500  5.314e-01
  0.4839    0.6000  5.397e-01
  0.4839    0.6500  5.270e-01
  0.4839    0.7000  5.406e-01
  0.4839    0.7500  5.371e-01
  0.4839    0.8000  5.343e-01
  0.4839    0.8500  5.379e-01
  0.4839    0.9000  5.416e-01
  0.4839    0.9500  5.399e-01
  0.4839    1.0000  5.457e-01
  0.4839    1.0500  5.400e-01
  0.4839    1.1000  5.470e-01
  0.4839    1.1500  5.560e-01
  0.4839    1.2000  5.457e-01
  0.4839    1.2500  5.449e-01
  0.4839    1.3000  5.402e-01
  0.4839    1.3500  5.358e-01
  0.4839    1.4000  5.570e-01
  0.4839    1.4500  5.465e-01
  0.4839    1.5000  5.508e-01
  0.4839    1.5500  5.553e-01
  0.4839    1.6000  5.546e-01
  0.4839    1.6500  5.654e-01
  0.4839    1.7000  5.719e-01
  0.4839    1.7500  5.574e-01
  0.4839    1.8000  5.391e-01
  0.4839    1.8500  5.563e-01
  0.4839    1.9000  5.496e-01
  0.4839    1.9500  5.575e-01
  0.4839    2.0000  5.442e-01
  0.4839    2.0500  5.551e-01
  0.4839    2.1000  5.726e-01
  0.4839    2.1500  5.682e-01
  0.4839    2.2000  5.783e-01
  0.4839    2.2500  6.051e-01
  0.4839    2.3000  6.179e-01
  0.4839    2.3500  6.225e-01
  0.4839    2.4000  5.591e-01
  0.4839    2.4500  5.457e-01
  0.4839    2.5000  5.916e-01
  0.4839    2.5500  6.108e-01
  0.4839    2.6000  6.247e-01
  0.4839    2.6500  6.053e-01
  0.4839    2.7000  6.504e-01
  0.4839    2.7500  6.265e-01
  0.4839    2.8000  6.675e-01
  0.4839    2.8500  7.549e-01
  0.4839    2.9000  8.117e-01
  0.4839    2.9500  6.799e-01
  0.4839    3.0000  4.138e-01
  0.4839    3.0500  2.535e-01
  0.4839    3.1000  6.218e-01
  0.4839    3.1500  8.816e-01
  0.4839    3.2000  8.544e-01
  0.4839    3.2500  7.130e-01
  0.4839    3.3000  5.568e-01
  0.4839    3.3500  5.662e-01
  0.4839    3.4000  6.796e-01
  0.4839    3.4500  7.339e-01
  0.4839    3.5000  7.661e-01
  0.4839    3.5500  7.594e-01
  0.4839    3.6000  7.148e-01
  0.4839    3.6500  7.216e-01
  0.4839    3.7000  7.616e-01
  0.4839    3.7500  8.344e-01
  0.4839    3.8000  9.250e-01
  0.4839    3.8500  1.002e+00
  0.4839    3.9000  1.090e+00
  0.4839    3.9500  1.134e+00
  0.4839    4.0000  1.285e+00
  0.4839    4.0500  1.499e+00
  0.4839    4.1000  1.826e+00
  0.4839    4.1500  2.235e+00
  0.4839    4.2000  2.886e+00
  0.4839    4.2500  3.877e+00
  0.4839    4.3000  5.937e+00
  0.4839    4.3500  1.037e+01
  0.4839    4.4000  2.230e+01
  0.4839    4.4500  6.400e+01
  0.4839    4.5000  1.004e+02
  0.4839    4.5500  4.326e+01
  0.4839    4.6000  1.776e+01
  0.4839    4.6500  9.610e+00
  0.4839    4.7000  6.138e+00
  0.4839    4.7500  4.352e+00
  0.4839    4.8000  3.059e+00
  0.4839    4.8500  2.387e+00
  0.4839    4.9000  1.982e+00
  0.4839    4.9500  1.710e+00
  0.4839    5.0000  1.490e+00
  0.4839    5.0500  1.312e+00
  0.4839    5.1000  1.217e+00
  0.4839    5.1500  1.130e+00
  0.4839    5.2000  1.061e+00
  0.4839    5.2500  1.006e+00
  0.4839    5.3000  9.537e-01
  0.4839    5.3500  9.123e-01
  0.4839    5.4000  8.451e-01
  0.4839    5.4500  8.280e-01
  0.4839    5.5000  7.943e-01
  0.4839    5.5500  7.649e-01
  0.4839    5.6000  7.456e-01
  0.4839    5.6500  7.297e-01
  0.4839    5.7000  7.024e-01
  0.4839    5.7500  6.884e-01
  0.4839    5.8000  6.694e-01
  0.4839    5.8500  6.669e-01
  0.4839    5.9000  6.617e-01
  0.4839    5.9500  6.585e-01
  0.4839    6.0000  0.000e+00

  0.5161    0.0000  5.536e-01
  0.5161    0.0500  5.435e-01
  0.5161    0.1000  5.460e-01
  0.5161    0.1500  5.375e-01
  0.5161    0.2000  5.355e-01
  0.5161    0.2500  5.384e-01
  0.5161    0.3000  5.506e-01
  0.5161    0.3500  5.401e-01
  0.5161    0.4000  5.375e-01
  0.5161    0.4500  5.294e-01
  0.5161    0.5000  5.430e-01
  0.5161    0.5500  5.468e-01
  0.5161    0.6000  5.439e-01
  0.5161    0.6500  5.490e-01
  0.5161    0.7000  5.560e-01
  0.5161    0.7500  5.456e-01
  0.5161    0.8000  5.474e-01
  0.5161    0.8500  5.352e-01
  0.5161    0.9000  5.442e-01
  0.5161    0.9500  5.472e-01
  0.5161    1.0000  5.403e-01
  0.5161    1.0500  5.574e-01
  0.5161    1.1000  5.502e-01
  0.5161    1.1500  5.500e-01
  0.5161    1.2000  5.491e-01
  0.5161    1.2500  5.467e-01
  0.5161    1.3000  5.553e-01
  0.5161    1.3500  5.545e-01
  0.5161    1.4000  5.542e-01
  0.5161    1.4500  5.543e-01
  0.5161    1.5000  5.538e-01
  0.5161    1.5500  5.562e-01
  0.5161    1.6000  5.579e-01
  0.5161    1.6500  5.646e-01
  0.5161    1.7000  5.597e-01
  0.5161    1.7500  5.590e-01
  0.5161    1.8000  5.690e-01
  0.5161    1.8500  5.810e-01
  0.5161    1.9000  5.870e-01
  0.5161    1.9500  5.700e-01
  0.5161    2.0000  5.612e-01
  0.5161    2.0500  5.727e-01
  0.5161    2.1000  5.686e-01
  0.5161    2.1500  5.810e-01
  0.5161    2.2000  5.987e-01
  0.5161    2.2500  6.217e-01
  0.5161    2.3000  6.341e-01
  0.5161    2.3500  6.503e-01
  0.5161    2.4000  6.726e-01
  0.5161    2.4500  6.600e-01
  0.5161    2.5000  6.732e-01
  0.5161    2.5500  6.736e-01
  0.5161    2.6000  6.593e-01
  0.5161    2.6500  8.322e-01
  0.5161    2.7000  8.681e-01
  0.5161    2.7500  7.634e-01
  0.5161    2.8000  7.479e-01
  0.5161    2.8500  6.686e-01
  0.5161    2.9000  6.606e-01
  0.5161    2.9500  6.896e-01
  0.5161    3.0000  4.451e-01
  0.5161    3.0500  4.039e-01
  0.5161    3.1000  6.740e-01
  0.5161    3.1500  1.062e+00
  0.5161    3.2000  1.329e+00
  0.5161    3.2500  9.663e-01
  0.5161    3.3000  8.828e-01
  0.5161    3.3500  7.637e-01
  0.5161    3.4000  8.098e-01
  0.5161    3.4500  7.856e-01
  0.5161    3.5000  7.178e-01
  0.5161    3.5500  7.577e-01
  0.5161    3.6000  7.881e-01
  0.5161    3.6500  7.396e-01
  0.5161    3.7000  8.575e-01
  0.5161    3.7500  9.954e-01
  0.5161    3.8000  1.165e+00
  0.5161    3.8500  1.316e+00
  0.5161    3.9000  1.443e+00
  0.5161    3.9500  1.703e+00
  0.5161    4.0000  2.122e+00
  0.5161    4.0500  2.742e+00
  0.5161    4.1000  3.786e+00
  0.5161    4.1500  5.665e+00
  0.5161    4.2000  1.013e+01
  0.5161    4.2500  2.198e+01
  0.5161    4.3000  6.135e+01
  0.5161    4.3500  9.959e+01
  0.5161    4.4000  4.638e+01
  0.5161    4.4500  1.903e+01
  0.5161    4.5000  1.508e+01
  0.5161    4.5500  4.208e+01
  0.5161    4.6000  1.054e+02
  0.5161    4.6500  6.156e+01
  0.5161    4.7000  2.348e+01
  0.5161    4.7500  1.159e+01
  0.5161    4.8000  6.757e+00
  0.5161    4.8500  4.538e+00
  0.5161    4.9000  3.336e+00
  0.5161    4.9500  2.619e+00
  0.5161    5.0000  2.174e+00
  0.5161    5.0500  1.838e+00
  0.5161    5.1000  1.564e+00
  0.5161    5.1500  1.407e+00
  0.5161    5.2000  1.281e+00
  0.5161    5.2500  1.217e+00
  0.5161    5.3000  1.127e+00
  0.5161    5.3500  1.029e+00
  0.5161    5.4000  9.638e-01
  0.5161    5.4500  9.118e-01
  0.5161    5.5000  8.497e-01
  0.5161    5.5500  8.206e-01
  0.5161    5.6000  8.145e-01
  0.5161    5.6500  7.841e-01
  0.5161    5.7000  7.581e-01
  0.5161    5.7500  7.439e-01
  0.5161    5.8000  7.232e-01
  0.5161    5.8500  7.031e-01
  0.5161    5.9000  6.838e-01
  0.5161    5.9500  6.758e-01
  0.5161    6.0000  0.000e+00

  0.5484    0.0000  5.421e-01
  0.5484    0.0500  5.512e-01
  0.5484    0.1000  5.486e-01
  0.5484    0.1500  5.585e-01
  0.5484    0.2000  5.447e-01
  0.5484    0.2500  5.481e-01
  0.5484    0.3000  5.438e-01
  0.5484    0.3500  5.442e-01
  0.5484    0.4000  5.514e-01
  0.5484    0.4500  5.484e-01
  0.5484    0.5000  5.402e-01
  0.5484    0.5500  5.381e-01
  0.5484    0.6000  5.345e-01
  0.5484    0.6500  5.365e-01
  0.5484    0.7000  5.477e-01
  0.5484    0.7500  5.441e-01
  0.5484    0.8000  5.519e-01
  0.5484    0.8500  5.560e-01
  0.5484    0.9000  5.539e-01
  0.5484    0.9500  5.532e-01
  0.5484    1.0000  5.640e-01
  0.5484    1.0500  5.653e-01
  0.5484    1.1000  5.727e-01
  0.5484    1.1500  5.644e-01
  0.5484    1.2000  5.513e-01
  0.5484    1.2500  5.583e-01
  0.5484    1.3000  5.644e-01
  0.5484    1.3500  5.533e-01
  0.5484    1.4000  5.521e-01
  0.5484    1.4500  5.535e-01
  0.5484    1.5000  5.576e-01
  0.5484    1.5500  5.667e-01
  0.5484    1.6000  5.734e-01
  0.5484    1.6500  5.850e-01
  0.5484    1.7000  5.855e-01
  0.5484    1.7500  5.740e-01
  0.5484    1.8000  5.975e-01
  0.5484    1.8500  5.830e-01
  0.5484    1.9000  5.784e-01
  0.5484    1.9500  5.748e-01
  0.5484    2.0000  6.005e-01
  0.5484    2.0500  6.096e-01
  0.5484    2.1000  6.343e-01
  0.5484    2.1500  6.777e-01
  0.5484    2.2000  6.412e-01
  0.5484    2.2500  6.105e-01
  0.5484    2.3000  6.440e-01
  0.5484    2.3500  6.942e-01
  0.5484    2.4000  8.121e-01
  0.5484    2.4500  8.488e-01
  0.5484    2.5000  7.140e-01
  0.5484    2.5500  7.128e-01
  0.5484    2.6000  6.569e-01
  0.5484    2.6500  7.188e-01
  0.5484    2.7000  7.306e-01
  0.5484    2.7500  6.631e-01
  0.5484    2.8000  6.439e-01
  0.5484    2.8500  7.033e-01
  0.5484    2.9000  6.678e-01
  0.5484    2.9500  6.650e-01
  0.5484    3.0000  7.468e-01
  0.5484    3.0500  7.587e-01
  0.5484    3.1000  6.633e-01
  0.5484    3.1500  6.985e-01
  0.5484    3.2000  6.944e-01
  0.5484    3.2500  9.126e-01
  0.5484    3.3000  9.025e-01
  0.5484    3.3500  1.003e+00
  0.5484    3.4000  1.190e+00
  0.5484    3.4500  1.255e+00
  0.5484    3.5000  9.673e-01
  0.5484    3.5500  9.612e-01
  0.5484    3.6000  1.032e+00
  0.5484    3.6500  1.170e+00
  0.5484    3.7000  1.273e+00
  0.5484    3.7500  1.446e+00
  0.5484    3.8000  1.662e+00
  0.5484    3.8500  2.095e+00
  0.5484    3.9000  3.145e+00
  0.5484    3.9500  4.763e+00
  0.5484    4.0000  7.893e+00
  0.5484    4.0500  1.524e+01
  0.5484    4.1000  3.836e+01
  0.5484    4.1500  9.281e+01
  0.5484    4.2000  7.239e+01
  0.5484    4.2500  2.822e+01
  0.5484    4.3000  1.291e+01
  0.5484    4.3500  7.552e+00
  0.5484    4.4000  5.292e+00
  0.5484    4.4500  4.048e+00
  0.5484    4.5000  4.986e+00
  0.5484    4.5500  8.444e+00
  0.5484    4.6000  1.871e+01
  0.5484    4.6500  5.577e+01
  0.5484    4.7000  1.107e+02
  0.5484    4.7500  4.698e+01
  0.5484    4.8000  1.873e+01
  0.5484    4.8500  9.846e+00
  0.5484    4.9000  6.126e+00
  0.5484    4.9500  4.258e+00
  0.5484    5.0000  3.215e+00
  0.5484    5.0500  2.536e+00
  0.5484    5.1000  2.056e+00
  0.5484    5.1500  1.764e+00
  0.5484    5.2000  1.555e+00
  0.5484    5.2500  1.403e+00
  0.5484    5.3000  1.286e+00
  0.5484    5.3500  1.183e+00
  0.5484    5.4000  1.082e+00
  0.5484    5.4500  1.014e+00
  0.5484    5.5000  9.420e-01
  0.5484    5.5500  8.973e-01
  0.5484    5.6000  8.495e-01
  0.5484    5.6500  8.019e-01
  0.5484    5.7000  7.667e-01
  0.5484    5.7500  7.728e-01
  0.5484    5.8000  7.584e-01
  0.5484    5.8500  7.510e-01
  0.5484    5.9000  7.304e-01
  0.5484    5.9500  6.998e-01
  0.5484    6.0000  0.000e+00

  0.5806    0.0000  5.573e-01
  0.5806    0.0500  5.423e-01
  0.5806    0.1000  5.679e-01
  0.5806    0.1500  5.538e-01
  0.5806    0.2000  5.593e-01
  0.5806    0.2500  5.511e-01
  0.5806    0.3000  5.345e-01
  0.5806    0.3500  5.436e-01
  0.5806    0.4000  5.411e-01
  0.5806    0.4500  5.563e-01
  0.5806    0.5000  5.575e-01
  0.5806    0.5500  5.468e-01
  0.5806    0.6000  5.498e-01
  0.5806    0.6500  5.387e-01
  0.5806    0.7000  5.378e-01
  0.5806    0.7500  5.459e-01
  0.5806    0.8000  5.481e-01
  0.5806    0.8500  5.565e-01
  0.5806    0.9000  5.649e-01
  0.5806    0.9500  5.613e-01
  0.5806    1.0000  5.649e-01
  0.5806    1.0500  5.649e-01
  0.5806    1.1000  5.762e-01
  0.5806    1.1500  5.729e-01
  0.5806    1.2000  5.817e-01
  0.5806    1.2500  5.724e-01
  0.5806    1.3000  5.697e-01
  0.5806    1.3500  5.558e-01
  0.5806    1.4000  5.534e-01
  0.5806    1.4500  5.614e-01
  0.5806    1.5000  5.784e-01
  0.5806    1.5500  5.843e-01
  0.5806    1.6000  5.902e-01
  0.5806    1.6500  5.920e-01
  0.5806    1.7000  5.906e-01
  0.5806    1.7500  5.874e-01
  0.5806    1.8000  5.741e-01
  0.5806    1.8500  6.097e-01
  0.5806    1.9000  6.359e-01
  0.5806    1.9500  6.668e-01
  0.5806    2.0000  6.935e-01
  0.5806    2.0500  7.021e-01
  0.5806    2.1000  7.015e-01
  0.5806    2.1500  7.932e-01
  0.5806    2.2000  8.401e-01
  0.5806    2.2500  6.705e-01
  0.5806    2.3000  6.286e-01
  0.5806    2.3500  6.060e-01
  0.5806    2.4000  6.188e-01
  0.5806    2.4500  6.321e-01
  0.5806    2.5000  6.377e-01
  0.5806    2.5500  6.746e-01
  0.5806    2.6000  7.111e-01
  0.5806    2.6500  6.887e-01
  0.5806    2.7000  6.886e-01
  0.5806    2.7500  6.943e-01
  0.5806    2.8000  7.514e-01
  0.5806    2.8500  7.910e-01
  0.5806    2.9000  7.605e-01
  0.5806    2.9500  7.831e-01
  0.5806    3.0000  8.085e-01
  0.5806    3.0500  7.903e-01
  0.5806    3.1000  7.527e-01
  0.5806    3.1500  9.474e-01
  0.5806    3.2000  9.471e-01
  0.5806    3.2500  9.948e-01
  0.5806    3.3000  1.017e+00
  0.5806    3.3500  1.061e+00
  0.5806    3.4000  1.152e+00
  0.5806    3.4500  1.155e+00
  0.5806    3.5000  1.553e+00
  0.5806    3.5500  1.885e+00
  0.5806    3.6000  2.223e+00
  0.5806    3.6500  2.906e+00
  0.5806    3.7000  3.760e+00
  0.5806    3.7500  4.976e+00
  0.5806    3.8000  8.325e+00
  0.5806    3.8500  1.687e+01
  0.5806    3.9000  4.427e+01
  0.5806    3.9500  9.476e+01
  0.5806    4.0000  6.515e+01
  0.5806    4.0500  2.581e+01
  0.5806    4.1000  1.281e+01
  0.5806    4.1500  7.811e+00
  0.5806    4.2000  5.159e+00
  0.5806    4.2500  3.485e+00
  0.5806    4.3000  2.827e+00
  0.5806    4.3500  2.246e+00
  0.5806    4.4000  1.904e+00
  0.5806    4.4500  2.156e+00
  0.5806    4.5000  3.051e+00
  0.5806    4.5500  4.766e+00
  0.5806    4.6000  7.499e+00
  0.5806    4.6500  1.557e+01
  0.5806    4.7000  4.349e+01
  0.5806    4.7500  1.123e+02
  0.5806    4.8000  5.775e+01
  0.5806    4.8500  2.176e+01
  0.5806    4.9000  1.094e+01
  0.5806    4.9500  6.693e+00
  0.5806    5.0000  4.556e+00
  0.5806    5.0500  3.345e+00
  0.5806    5.1000  2.615e+00
  0.5806    5.1500  2.139e+00
  0.5806    5.2000  1.809e+00
  0.5806    5.2500  1.592e+00
  0.5806    5.3000  1.432e+00
